,total_time,time,score,loo_duration,alpha_CI,PVA,R2,RMSE,mean_err_abs,max_err_abs,mean_err_quant05,mean_err_quant95,mean_err_quant99,pred_time,noise
73,14.718752145767212,0.0,-1307.951315215124,0.006514549255371094,0.99951,-2.886541028569056,-1946606.104090245,0.07884538734365054,0.053422901840391085,1.9428456620202892,0.0035945294105639456,0.16448600520555368,0.2626510221680993,,
74,14.827208280563354,0.0,-1262.659915192719,0.005930662155151367,0.9996159,-2.906977987718571,-1959599.3650338496,0.07866908297003256,0.053604059367861445,1.9166071868779404,0.003730177154650212,0.16315443788427356,0.26432882568763416,,
75,14.93308162689209,0.0,-1303.8542509715567,0.005416154861450195,0.99961287,-2.8912057305846224,-2014371.854860578,0.07913344724568966,0.054029387407299505,1.8944575400674888,0.0036693755063994336,0.16368346534056002,0.2635016121976231,,
76,15.041065692901611,0.0,-1244.1823933621004,0.00529170036315918,0.99960977,-2.8747718650270127,-2067572.9478188076,0.07999576846560792,0.054744890523137676,1.8904025054709241,0.00394902952427896,0.16539143285018695,0.26647105234911983,,
77,15.148555517196655,0.0,-1215.971327554367,0.005429506301879883,0.9995504,-2.847327788671033,-2114716.190660472,0.08117843910560012,0.05578634519736315,1.8947952789261593,0.00395593351603507,0.16928285022254994,0.2724272659800755,,
78,15.25542950630188,0.0,-1183.3953058132904,0.005335807800292969,0.99954677,-2.8359651936835,-2211373.0010260968,0.08266799409077998,0.05668979029637376,1.8891308080248712,0.004048304122271548,0.17180223037622416,0.27668893948118456,,
79,15.362901210784912,0.0,-1238.4946517779754,0.005088329315185547,0.99951446,-2.8644254969594427,-2187183.3784234687,0.08277320972733425,0.05674355321569515,1.9824910270642029,0.003694124602535926,0.1702534036003037,0.27700529757411047,,
80,15.467772245407104,0.0,-1216.2216143925802,0.004957437515258789,0.996693,-1.3527447321224595,0.9911150473537338,0.09447869248726919,0.0742650967112334,2.057420822604602,0.007088618093516547,0.17963111087152134,0.26521653868981243,0.32254791259765625,3.3882148692194815e-06
81,15.9233980178833,0.0,-1213.7550335700635,0.004975080490112305,0.9994483,-2.832762679384467,-2296730.1732205017,0.08423431375563788,0.0580872702576243,1.9868154290237416,0.0037215035728362963,0.17150096716812346,0.281870251374905,,
82,16.02848744392395,0.0,-1212.2464068200798,0.004757881164550781,0.99950224,-2.843426105959589,-2285402.4279656284,0.08311213077495473,0.057290522395028146,1.9198034573833218,0.0036663744592130808,0.17004455856265696,0.28181883894107207,,
83,16.133197784423828,0.0,-1186.4692925468453,0.004610776901245117,0.999498,-2.815823485038361,-2380071.7884630566,0.08465783715075144,0.05845810507119985,1.9159404516349106,0.0035839398690028245,0.17524861241672968,0.28603827956187017,,
84,16.236689567565918,0.0,-1226.1205371093445,0.004802227020263672,0.9995235,-2.794282231342747,-2755859.86451495,0.08762428616776473,0.05976551511931021,1.9165985834392116,0.003600241993158069,0.1799939435828627,0.2992120282940471,,
85,16.34201955795288,0.0,-1187.6347307750236,0.004359245300292969,0.99948937,-2.77415444891641,-2882217.912528004,0.08936613485158641,0.06111507845526575,1.9061406005974655,0.0036655731353862843,0.18375556356039258,0.30526708041117734,,
86,16.447260856628418,0.0,-1273.7157210490468,0.004397869110107422,0.9994546,-2.7734661555616924,-2959241.0558926277,0.08997764546256094,0.061610367714951604,1.9018509392177465,0.00374077208728705,0.18687388143658723,0.3049399343077372,,
87,16.554118156433105,0.0,-1183.5919061524573,0.004384279251098633,0.99944985,-2.743109975197188,-3110920.8642962477,0.09216791971692179,0.06320453643194036,1.8943294371282149,0.0038467984458949995,0.1913499573788551,0.31438656839531776,,
88,16.659070253372192,0.0,-1252.0048766159398,0.004225730895996094,0.9996608,-2.777140878996419,-3248853.3308912115,0.09182328600468972,0.06354010728533596,1.823969468190064,0.00380298358276114,0.18912454644746374,0.31186939852506956,,
89,16.764549016952515,0.0,-1189.7745018799123,0.004065752029418945,0.9996889,-2.7670225602035465,-3270044.45921417,0.09284691264102854,0.06412324966164748,1.788835600569106,0.003999290541550482,0.19205253257146676,0.3197086954610207,,
90,16.868251085281372,0.0,-1210.2071753843493,0.004169940948486328,0.99312,-0.8950941501237761,0.9851659759787187,0.1221048870643145,0.10137737052013339,1.9083046009888198,0.010878654850669259,0.22181339088101604,0.30608504605248266,0.32326722145080566,3.3882148692194815e-06
91,17.32515025138855,0.0,-1159.229844138095,0.004563808441162109,0.9996199,-2.7502441990516413,-3297317.9380390537,0.09364158027655801,0.06509957496519118,1.7825072836924714,0.004566714566627331,0.19320543541640928,0.3170911983479568,,
92,17.427881717681885,0.0,-1175.468010110575,0.004083395004272461,0.9996164,-2.7149574246208945,-3427909.9857543595,0.09529420707590736,0.06651905709185588,1.7737818714062266,0.004636567411038005,0.2005869820387673,0.31864076349209813,,
93,17.5362606048584,0.0,-1164.7955475215774,0.003885984420776367,0.99961287,-2.6926711048580922,-3535433.4003424104,0.09649385496968896,0.06769039159235898,1.7724520025435253,0.004751978961822806,0.20178456356565322,0.3204058716784259,,
94,17.639987468719482,0.0,-1155.3527506549258,0.003879070281982422,0.99960923,-2.68223284301408,-3669065.488470741,0.09792612828721883,0.06849097092048595,1.7689576096937374,0.004803907774181125,0.20571041508751342,0.32915412190844534,,
95,17.743181228637695,0.0,-1149.1571774162928,0.0037496089935302734,0.99960554,-2.647364579818286,-3901479.5269946256,0.10083155004021259,0.07031728557346242,1.7824728167289918,0.004799697646409784,0.21385286491180724,0.33642892414343845,,
96,17.848289728164673,0.0,-1158.448154118503,0.0036966800689697266,0.9996018,-2.6178254973412436,-3997911.363438525,0.10263177049961975,0.07161116989872288,1.7860035397128295,0.005050252203937828,0.21814675571502773,0.3430533994562843,,
97,17.951091051101685,0.0,-1148.4797030630439,0.0035347938537597656,0.99959797,-2.595258758029145,-4174307.1540236953,0.10411354544533684,0.07289658477112372,1.7776728550399605,0.0053148246433305625,0.2218450148469023,0.345677699296041,,
98,18.05407953262329,0.0,-1163.7061119362959,0.003611326217651367,0.9995264,-2.5601448433205674,-4369551.952962131,0.106781111788022,0.0749355731173992,1.7746080270292377,0.005407357627079969,0.23014068649868874,0.351461715117016,,
99,18.15726613998413,0.0,-1150.0804623184174,0.003427267074584961,0.9994534,-2.5425638855460746,-4368472.208934505,0.10767919299146982,0.07612115152690528,1.7922570518825622,0.005695788018171105,0.23411143913223406,0.34675883391142615,,
100,18.261159658432007,0.0,-1151.8411248099758,0.0034308433532714844,0.9905755,-0.9269908448246161,0.9835989390470546,0.12818965398452015,0.1071062955438458,1.8807573498065304,0.010778910384344392,0.22501023591621205,0.3017495517212323,0.316439151763916,3.3882148692194815e-06
