,total_time,time,score,loss,n_iter,train_duration,loo_duration,alpha_CI,PVA,R2,RMSE,mean_err_abs,max_err_abs,mean_err_quant05,mean_err_quant95,mean_err_quant99,pred_time,noise
64,5133.433594465256,0.0,-1375.839466175054,,,,0.0075092315673828125,0.74821335,1.1202505237076292,0.9981386303462527,0.04314359342645619,0.02823739911701384,1.9082423808433466,0.0018695955808941474,0.08874630523211025,0.14062210977281162,,
65,5133.543663263321,0.0,-1378.8489310693317,,,,0.00731658935546875,0.7470537,1.126319778822224,0.9980922324721064,0.0436779982129867,0.028512491283569974,1.9246562625415535,0.0018819217638453038,0.0897350975036611,0.1436600845551196,,
66,5133.656121730804,0.0,-1348.4672504389885,,,,0.0077173709869384766,0.74874175,1.1221710296711496,0.9980927246710533,0.04367236344585367,0.02855202183747343,1.920843914787432,0.0019334216443248336,0.08971844312660734,0.14345229015374694,,
67,5133.767185211182,0.0,-1352.1638629591598,,,,0.007283687591552734,0.7432524,1.1431184517997917,0.998043884802839,0.044227991104740856,0.028949676194560132,1.9160964118693211,0.001925387890469158,0.09102224953456323,0.14587479951429783,,
68,5133.875034570694,0.0,-1353.392534390779,,,,0.007154941558837891,0.7403788,1.1564489364855925,0.9980125465528144,0.04458086413681943,0.02924058538687831,1.9164332141599425,0.001992166289106075,0.09175533621325309,0.14727498816217913,,
69,5133.985684394836,0.0,-1345.1074935143592,,,,0.006810665130615234,0.7399694,1.15904491646699,0.9980176516112632,0.04452357115884441,0.02934872116563765,1.921415081388481,0.002044081415130933,0.09199558460258259,0.1458584867908234,,
70,5134.096401453018,0.0,-1351.292339264005,,,,0.00709080696105957,0.46715605,5.517022860904496,0.9903353201223081,0.09816297294040996,0.07996799836965013,0.7449941637022661,0.006834256371038211,0.1795981616631545,0.23055431986527822,0.1776282787322998,2.4426308426569074e-05
71,5134.414662599564,0.0,-1360.1882240768591,,,,0.00700831413269043,0.73505765,1.1789930609233865,0.9979611729509358,0.04515337251041475,0.02979580851745843,1.9141210502216848,0.0019814484970346103,0.09330693720416225,0.14770783085304828,,
72,5134.5235550403595,0.0,-1337.349521469819,,,,0.007486581802368164,0.73254466,1.1852915102739128,0.9979520391790306,0.0452544011226459,0.02998873663522889,1.9076939010951097,0.0020135514454511106,0.09339365922675791,0.1474611919063057,,
73,5134.634834289551,0.0,-1351.7904753789664,,,,0.0072782039642333984,0.7293935,1.1884193023924605,0.9979228684668119,0.04557555850659742,0.03025202491497966,1.908547857865171,0.0020436016516749275,0.09378276659550266,0.14795238424847065,,
74,5134.741714954376,0.0,-1330.6882217752964,,,,0.006682634353637695,0.72748226,1.1954257075638324,0.9979015403000244,0.045808947815635825,0.030461988139584145,1.9039002497331547,0.002084396133294289,0.0942615667066908,0.14819244384419702,,
75,5134.849192142487,0.0,-1338.510429851824,,,,0.006369590759277344,0.726149,1.2011249512939148,0.997874260323825,0.0461057445029898,0.030730489524789007,1.9001149766158658,0.0020715078446776882,0.0951032518588299,0.1482221722900047,,
76,5134.957837343216,0.0,-1342.424426975855,,,,0.006376504898071289,0.71997213,1.2275272162661663,0.9978152311735198,0.04674151074238338,0.031259830604801774,1.8934498240960558,0.0019966408897907277,0.09719253989858541,0.14964005872733546,,
77,5135.0649247169495,0.0,-1318.3782921923448,,,,0.0061643123626708984,0.71821964,1.2362894791431396,0.9977805372849669,0.04711117399336585,0.03156668642992406,1.8895248739982384,0.001980140061994454,0.09770874579689384,0.1510938638004694,,
78,5135.172570705414,0.0,-1330.6514346983226,,,,0.0062694549560546875,0.7160137,1.238205455614303,0.997758303997292,0.04734655217339597,0.031779164494448606,1.8900875965427808,0.002018901835817182,0.09793911703041089,0.15057055173400813,,
79,5135.284490823746,0.0,-1329.920072075172,,,,0.005984067916870117,0.7131719,1.238505682912606,0.9977352653562029,0.04758922823283928,0.031947049582302656,1.882356577547975,0.0020988099129553577,0.09837240261585554,0.1527271907834152,,
80,5135.393402338028,0.0,-1334.2216047236557,,,,0.006005525588989258,0.41006818,2.4486099241988573,0.9871538155457084,0.11289955372674458,0.09049198021569656,0.8195861766985999,0.004712705900973002,0.19661779578237304,0.25030700354643093,0.08578085899353027,2.4426308426569074e-05
81,5135.616415500641,0.0,-1321.149897411783,,,,0.006015300750732422,0.71536005,1.2339044504408772,0.9976836557675969,0.04812841398179641,0.03228539234858391,1.857138834210329,0.0021701241010701287,0.0990384356654911,0.15445019305289484,,
82,5135.723646402359,0.0,-1312.3121987727422,,,,0.005820274353027344,0.71361226,1.2376345569552052,0.9976738780253602,0.04822988673675199,0.03240749820705706,1.8536357551010325,0.0021515251857027492,0.09929140768558328,0.15464996822944596,,
83,5135.83044552803,0.0,-1335.1033593731258,,,,0.005629301071166992,0.716648,1.2272709761690137,0.9976917937904768,0.04804379470361609,0.03230130117794964,1.849409835009137,0.002154527402381535,0.09895522853254107,0.1544013926357243,,
84,5135.935606241226,0.0,-1322.6362586723799,,,,0.005616188049316406,0.71672773,1.2273134024581882,0.9976620472634528,0.0483523808777533,0.03252635131298394,1.8522289176453524,0.0022308414826974067,0.09882782117755354,0.15619951885865754,,
85,5136.040085554123,0.0,-1324.849375604494,,,,0.005331754684448242,0.7109215,1.2417221760253445,0.9975797753269476,0.049195779016621456,0.03308144853144265,1.8458100675623412,0.002319865649998002,0.10075676152533275,0.15807993491452982,,
86,5136.146572351456,0.0,-1296.335693951632,,,,0.005397796630859375,0.7045902,1.2750255683948024,0.9974568135612993,0.0504300152558046,0.03383763355959348,1.8430642522866099,0.002242308630938327,0.10330154630063342,0.1629935937742945,,
87,5136.250355005264,0.0,-1309.4933493337044,,,,0.005269289016723633,0.7061251,1.2691163347791188,0.9974822693728644,0.05017699300611325,0.033617463253252856,1.8935247812252065,0.0022331007668796466,0.10237072910025774,0.15978634155596994,,
88,5136.3559510707855,0.0,-1302.2287475281644,,,,0.005147695541381836,0.70731705,1.2621446212441725,0.9974758200635249,0.05024121750589996,0.033687311805369255,1.8938579262715594,0.0023470938432037444,0.1019271454156043,0.15890967299196856,,
89,5136.460958957672,0.0,-1322.902070710833,,,,0.0049114227294921875,0.7088103,1.2499693336113125,0.9974744019121532,0.05025532894974349,0.03371244105831981,1.8931925071186093,0.0024612870329326604,0.10211189460867948,0.160025377820337,,
90,5136.574623346329,0.0,-1363.1766588586274,,,,0.005109071731567383,0.37671447,2.5881932113450654,0.9863075347363279,0.11653321012121683,0.09549195999091233,1.0109726098974143,0.00757346932811398,0.20283376008397433,0.2537770001084861,0.11555194854736328,2.4426308426569074e-05
91,5136.8249435424805,0.0,-1291.0800778935986,,,,0.005196332931518555,0.70345265,1.2594611794580741,0.997421822757679,0.050775754473183415,0.0342525312250359,1.8211716674347755,0.0025097470047855375,0.10420224624402707,0.1626061610868628,,
92,5136.929798126221,0.0,-1359.878766829091,,,,0.004950523376464844,0.7080203,1.243967739429267,0.9974466569301702,0.050530615173672994,0.0342522652751929,1.8149757045119876,0.00241610548921421,0.1038750656968055,0.16072305613282692,,
93,5137.034449338913,0.0,-1292.0524235093446,,,,0.004698514938354492,0.70770425,1.245108787139587,0.9974159229804658,0.050833817676170796,0.034530506468247735,1.805411119638752,0.0025411013247636487,0.10435668422984805,0.16373599751016654,,
94,5137.141517877579,0.0,-1309.2577657374657,,,,0.004801273345947266,0.7051353,1.2501424309360134,0.9973932661391246,0.05105618337552495,0.034792350882079465,1.79921430086682,0.0024344699516423564,0.1046546792700279,0.16367478504783511,,
95,5137.246500253677,0.0,-1356.2212335596284,,,,0.00460505485534668,0.7059365,1.2492450632193803,0.9973700609431596,0.05128293143766408,0.03498304086851612,1.7937924022497378,0.002446599978287134,0.10544731780839492,0.16389031119005748,,
96,5137.351606845856,0.0,-1293.6348995497651,,,,0.004547595977783203,0.7083126,1.239859108530162,0.9973533862192991,0.05144525032207528,0.035121435004617084,1.795796362744181,0.002475016589031177,0.10581214540428738,0.16392655190464406,,
97,5137.455311536789,0.0,-1301.4922045164612,,,,0.004350423812866211,0.7077526,1.2445994166022898,0.9973320297408989,0.05165239838672892,0.03533757286556259,1.7893553596482197,0.0024776252350282124,0.10649307892848028,0.16418686107670236,,
98,5137.55761885643,0.0,-1291.9667323454164,,,,0.004389286041259766,0.7041372,1.2607620697559159,0.9972274581272678,0.05265493208363468,0.03602030284209041,1.787071422178793,0.0025402375824023003,0.1088626120712696,0.16775510183327902,,
99,5137.661895513535,0.0,-1366.456467917626,,,,0.004193544387817383,0.6982988,1.2748233132089357,0.9971884023134837,0.05302450081345703,0.03633720449565495,1.7810614308602026,0.002414640179495971,0.10966570650848385,0.16800622545451624,,
100,5137.766041278839,0.0,-1245.1833069114691,,,,0.004183769226074219,0.2832584,2.9134614566490655,0.9832787767870084,0.1292433407575334,0.10776141761048812,1.0429101532008003,0.012895452703895416,0.23678879425459348,0.30047220120756424,0.10856914520263672,2.4426308426569074e-05
