,q_U234,q_U235,q_U236,q_U237,q_U238,q_Np237,q_Np238,q_Np239,q_Pu238,q_Pu239,q_Pu240,q_Pu241,q_Pu242,q_Am241,q_Am242M,q_Am243,q_Cm242,q_Cm243,q_Cm244,q_Cm245,q_I135,q_Xe135,q_Nd147,q_Nd148,q_Pm147,q_Pm148,q_Pm148M,q_Pm149,q_Sm149,q_Gd154,q_Gd155,q_Gd156,q_Gd157,q_Gd158,q_Gd160,q_Eu157,q_Rh103,q_Ru103,q_Eu153,q_residual
4_2,1.523887e-06,0.000178579342,1.603223e-06,6.106e-09,0.006712021146,7.901e-09,1.3e-11,3.77388e-07,2.9e-11,1.796145e-06,2.3771e-08,6.48e-10,3e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816e-09,1.919e-09,4.8738e-08,6.6627e-08,3.6973e-08,8.7e-11,9.5e-11,6.62e-09,1.2217e-08,0.0,4e-12,2.79e-10,8.2e-11,3.82e-10,2.3e-11,1.8e-11,1.9584e-08,1.05194e-07,5.465e-09,1
4_3,1.523887e-06,0.000178579342,1.603223e-06,6.106e-09,0.006712021146,7.901e-09,1.3e-11,3.77388e-07,2.9e-11,1.796145e-06,2.3771e-08,6.48e-10,3e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816e-09,1.919e-09,4.8738e-08,6.6627e-08,3.6973e-08,8.7e-11,9.5e-11,6.62e-09,1.2217e-08,0.0,4e-12,2.79e-10,8.2e-11,3.82e-10,2.3e-11,1.8e-11,1.9584e-08,1.05194e-07,5.465e-09,1
4_4,1.523887e-06,0.000178579342,1.603223e-06,6.106e-09,0.006712021146,7.901e-09,1.3e-11,3.77388e-07,2.9e-11,1.796145e-06,2.3771e-08,6.48e-10,3e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816e-09,1.919e-09,4.8738e-08,6.6627e-08,3.6973e-08,8.7e-11,9.5e-11,6.62e-09,1.2217e-08,0.0,4e-12,2.79e-10,8.2e-11,3.82e-10,2.3e-11,1.8e-11,1.9584e-08,1.05194e-07,5.465e-09,1
4_5,1.523887e-06,0.000178579342,1.603223e-06,6.106e-09,0.006712021146,7.901e-09,1.3e-11,3.77388e-07,2.9e-11,1.796145e-06,2.3771e-08,6.48e-10,3e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816e-09,1.919e-09,4.8738e-08,6.6627e-08,3.6973e-08,8.7e-11,9.5e-11,6.62e-09,1.2217e-08,0.0,4e-12,2.79e-10,8.2e-11,3.82e-10,2.3e-11,1.8e-11,1.9584e-08,1.05194e-07,5.465e-09,1
4_6,1.523887e-06,0.000178579342,1.603223e-06,6.106e-09,0.006712021146,7.901e-09,1.3e-11,3.77388e-07,2.9e-11,1.796145e-06,2.3771e-08,6.48e-10,3e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816e-09,1.919e-09,4.8738e-08,6.6627e-08,3.6973e-08,8.7e-11,9.5e-11,6.62e-09,1.2217e-08,0.0,4e-12,2.79e-10,8.2e-11,3.82e-10,2.3e-11,1.8e-11,1.9584e-08,1.05194e-07,5.465e-09,1
4_7,1.523887e-06,0.000178579342,1.603223e-06,6.106e-09,0.006712021146,7.901e-09,1.3e-11,3.77388e-07,2.9e-11,1.796145e-06,2.3771e-08,6.48e-10,3e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816e-09,1.919e-09,4.8738e-08,6.6627e-08,3.6973e-08,8.7e-11,9.5e-11,6.62e-09,1.2217e-08,0.0,4e-12,2.79e-10,8.2e-11,3.82e-10,2.3e-11,1.8e-11,1.9584e-08,1.05194e-07,5.465e-09,1
4_8,1.523887e-06,0.000178579342,1.603223e-06,6.106e-09,0.006712021146,7.901e-09,1.3e-11,3.77388e-07,2.9e-11,1.796145e-06,2.3771e-08,6.48e-10,3e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816e-09,1.919e-09,4.8738e-08,6.6627e-08,3.6973e-08,8.7e-11,9.5e-11,6.62e-09,1.2217e-08,0.0,4e-12,2.79e-10,8.2e-11,3.82e-10,2.3e-11,1.8e-11,1.9584e-08,1.05194e-07,5.465e-09,1
4_9,1.523887e-06,0.000178579342,1.603223e-06,6.106e-09,0.006712021146,7.901e-09,1.3e-11,3.77388e-07,2.9e-11,1.796145e-06,2.3771e-08,6.48e-10,3e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816e-09,1.919e-09,4.8738e-08,6.6627e-08,3.6973e-08,8.7e-11,9.5e-11,6.62e-09,1.2217e-08,0.0,4e-12,2.79e-10,8.2e-11,3.82e-10,2.3e-11,1.8e-11,1.9584e-08,1.05194e-07,5.465e-09,1
4_10,1.523887e-06,0.000178579342,1.603223e-06,6.106e-09,0.006712021146,7.901e-09,1.3e-11,3.77388e-07,2.9e-11,1.796145e-06,2.3771e-08,6.48e-10,3e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816e-09,1.919e-09,4.8738e-08,6.6627e-08,3.6973e-08,8.7e-11,9.5e-11,6.62e-09,1.2217e-08,0.0,4e-12,2.79e-10,8.2e-11,3.82e-10,2.3e-11,1.8e-11,1.9584e-08,1.05194e-07,5.465e-09,1
5_0,1.512963e-06,0.000174955798,2.239775e-06,7.694e-09,0.006709887701,2.0132e-08,3.8e-11,3.79344e-07,1.71e-10,3.542278e-06,8.6816e-08,4.515e-09,3.8e-11,5e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.809e-09,1.932e-09,6.1003e-08,1.24207e-07,9.6051e-08,3.05e-10,3.72e-10,6.706e-09,1.3489e-08,1e-12,1e-11,9.36e-10,1e-10,8.77e-10,5.1e-11,2.1e-11,6.1965e-08,1.72714e-07,1.1322e-08,1
5_1,1.512963e-06,0.000174955798,2.239775e-06,7.694e-09,0.006709887701,2.0132e-08,3.8e-11,3.79344e-07,1.71e-10,3.542278e-06,8.6816e-08,4.515e-09,3.8e-11,5e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.809e-09,1.932e-09,6.1003e-08,1.24207e-07,9.6051e-08,3.05e-10,3.72e-10,6.706e-09,1.3489e-08,1e-12,1e-11,9.36e-10,1e-10,8.77e-10,5.1e-11,2.1e-11,6.1965e-08,1.72714e-07,1.1322e-08,1
5_2,1.512963e-06,0.000174955798,2.239775e-06,7.694e-09,0.006709887701,2.0132e-08,3.8e-11,3.79344e-07,1.71e-10,3.542278e-06,8.6816e-08,4.515e-09,3.8e-11,5e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.809e-09,1.932e-09,6.1003e-08,1.24207e-07,9.6051e-08,3.05e-10,3.72e-10,6.706e-09,1.3489e-08,1e-12,1e-11,9.36e-10,1e-10,8.77e-10,5.1e-11,2.1e-11,6.1965e-08,1.72714e-07,1.1322e-08,1
5_3,1.512963e-06,0.000174955798,2.239775e-06,7.694e-09,0.006709887701,2.0132e-08,3.8e-11,3.79344e-07,1.71e-10,3.542278e-06,8.6816e-08,4.515e-09,3.8e-11,5e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.809e-09,1.932e-09,6.1003e-08,1.24207e-07,9.6051e-08,3.05e-10,3.72e-10,6.706e-09,1.3489e-08,1e-12,1e-11,9.36e-10,1e-10,8.77e-10,5.1e-11,2.1e-11,6.1965e-08,1.72714e-07,1.1322e-08,1
5_4,1.512963e-06,0.000174955798,2.239775e-06,7.694e-09,0.006709887701,2.0132e-08,3.8e-11,3.79344e-07,1.71e-10,3.542278e-06,8.6816e-08,4.515e-09,3.8e-11,5e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.809e-09,1.932e-09,6.1003e-08,1.24207e-07,9.6051e-08,3.05e-10,3.72e-10,6.706e-09,1.3489e-08,1e-12,1e-11,9.36e-10,1e-10,8.77e-10,5.1e-11,2.1e-11,6.1965e-08,1.72714e-07,1.1322e-08,1
5_5,1.512963e-06,0.000174955798,2.239775e-06,7.694e-09,0.006709887701,2.0132e-08,3.8e-11,3.79344e-07,1.71e-10,3.542278e-06,8.6816e-08,4.515e-09,3.8e-11,5e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.809e-09,1.932e-09,6.1003e-08,1.24207e-07,9.6051e-08,3.05e-10,3.72e-10,6.706e-09,1.3489e-08,1e-12,1e-11,9.36e-10,1e-10,8.77e-10,5.1e-11,2.1e-11,6.1965e-08,1.72714e-07,1.1322e-08,1
5_6,1.512963e-06,0.000174955798,2.239775e-06,7.694e-09,0.006709887701,2.0132e-08,3.8e-11,3.79344e-07,1.71e-10,3.542278e-06,8.6816e-08,4.515e-09,3.8e-11,5e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.809e-09,1.932e-09,6.1003e-08,1.24207e-07,9.6051e-08,3.05e-10,3.72e-10,6.706e-09,1.3489e-08,1e-12,1e-11,9.36e-10,1e-10,8.77e-10,5.1e-11,2.1e-11,6.1965e-08,1.72714e-07,1.1322e-08,1
5_7,1.512963e-06,0.000174955798,2.239775e-06,7.694e-09,0.006709887701,2.0132e-08,3.8e-11,3.79344e-07,1.71e-10,3.542278e-06,8.6816e-08,4.515e-09,3.8e-11,5e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.809e-09,1.932e-09,6.1003e-08,1.24207e-07,9.6051e-08,3.05e-10,3.72e-10,6.706e-09,1.3489e-08,1e-12,1e-11,9.36e-10,1e-10,8.77e-10,5.1e-11,2.1e-11,6.1965e-08,1.72714e-07,1.1322e-08,1
5_8,1.512963e-06,0.000174955798,2.239775e-06,7.694e-09,0.006709887701,2.0132e-08,3.8e-11,3.79344e-07,1.71e-10,3.542278e-06,8.6816e-08,4.515e-09,3.8e-11,5e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.809e-09,1.932e-09,6.1003e-08,1.24207e-07,9.6051e-08,3.05e-10,3.72e-10,6.706e-09,1.3489e-08,1e-12,1e-11,9.36e-10,1e-10,8.77e-10,5.1e-11,2.1e-11,6.1965e-08,1.72714e-07,1.1322e-08,1
5_9,1.512963e-06,0.000174955798,2.239775e-06,7.694e-09,0.006709887701,2.0132e-08,3.8e-11,3.79344e-07,1.71e-10,3.542278e-06,8.6816e-08,4.515e-09,3.8e-11,5e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.809e-09,1.932e-09,6.1003e-08,1.24207e-07,9.6051e-08,3.05e-10,3.72e-10,6.706e-09,1.3489e-08,1e-12,1e-11,9.36e-10,1e-10,8.77e-10,5.1e-11,2.1e-11,6.1965e-08,1.72714e-07,1.1322e-08,1
5_10,1.512963e-06,0.000174955798,2.239775e-06,7.694e-09,0.006709887701,2.0132e-08,3.8e-11,3.79344e-07,1.71e-10,3.542278e-06,8.6816e-08,4.515e-09,3.8e-11,5e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.809e-09,1.932e-09,6.1003e-08,1.24207e-07,9.6051e-08,3.05e-10,3.72e-10,6.706e-09,1.3489e-08,1e-12,1e-11,9.36e-10,1e-10,8.77e-10,5.1e-11,2.1e-11,6.1965e-08,1.72714e-07,1.1322e-08,1
6_0,1.503264e-06,0.000171796104,2.794224e-06,8.655e-09,0.006707976161,3.2831e-08,6.5e-11,3.802e-07,4.27e-10,5.012755e-06,1.7192e-07,1.274e-08,1.55e-10,2.2e-11,0.0,1e-12,0.0,0.0,0.0,0.0,4.804e-09,1.942e-09,6.4697e-08,1.75691e-07,1.54182e-07,5.45e-10,7.11e-10,6.792e-09,1.3803e-08,2e-12,1.5e-11,1.817e-09,1.15e-10,1.399e-09,8.3e-11,2.4e-11,1.14781e-07,2.19879e-07,1.6962e-08,1
6_1,1.503264e-06,0.000171796104,2.794224e-06,8.655e-09,0.006707976161,3.2831e-08,6.5e-11,3.802e-07,4.27e-10,5.012755e-06,1.7192e-07,1.274e-08,1.55e-10,2.2e-11,0.0,1e-12,0.0,0.0,0.0,0.0,4.804e-09,1.942e-09,6.4697e-08,1.75691e-07,1.54182e-07,5.45e-10,7.11e-10,6.792e-09,1.3803e-08,2e-12,1.5e-11,1.817e-09,1.15e-10,1.399e-09,8.3e-11,2.4e-11,1.14781e-07,2.19879e-07,1.6962e-08,1
6_2,1.503264e-06,0.000171796104,2.794224e-06,8.655e-09,0.006707976161,3.2831e-08,6.5e-11,3.802e-07,4.27e-10,5.012755e-06,1.7192e-07,1.274e-08,1.55e-10,2.2e-11,0.0,1e-12,0.0,0.0,0.0,0.0,4.804e-09,1.942e-09,6.4697e-08,1.75691e-07,1.54182e-07,5.45e-10,7.11e-10,6.792e-09,1.3803e-08,2e-12,1.5e-11,1.817e-09,1.15e-10,1.399e-09,8.3e-11,2.4e-11,1.14781e-07,2.19879e-07,1.6962e-08,1
6_3,1.503264e-06,0.000171796104,2.794224e-06,8.655e-09,0.006707976161,3.2831e-08,6.5e-11,3.802e-07,4.27e-10,5.012755e-06,1.7192e-07,1.274e-08,1.55e-10,2.2e-11,0.0,1e-12,0.0,0.0,0.0,0.0,4.804e-09,1.942e-09,6.4697e-08,1.75691e-07,1.54182e-07,5.45e-10,7.11e-10,6.792e-09,1.3803e-08,2e-12,1.5e-11,1.817e-09,1.15e-10,1.399e-09,8.3e-11,2.4e-11,1.14781e-07,2.19879e-07,1.6962e-08,1
6_4,1.503264e-06,0.000171796104,2.794224e-06,8.655e-09,0.006707976161,3.2831e-08,6.5e-11,3.802e-07,4.27e-10,5.012755e-06,1.7192e-07,1.274e-08,1.55e-10,2.2e-11,0.0,1e-12,0.0,0.0,0.0,0.0,4.804e-09,1.942e-09,6.4697e-08,1.75691e-07,1.54182e-07,5.45e-10,7.11e-10,6.792e-09,1.3803e-08,2e-12,1.5e-11,1.817e-09,1.15e-10,1.399e-09,8.3e-11,2.4e-11,1.14781e-07,2.19879e-07,1.6962e-08,1
6_5,1.503264e-06,0.000171796104,2.794224e-06,8.655e-09,0.006707976161,3.2831e-08,6.5e-11,3.802e-07,4.27e-10,5.012755e-06,1.7192e-07,1.274e-08,1.55e-10,2.2e-11,0.0,1e-12,0.0,0.0,0.0,0.0,4.804e-09,1.942e-09,6.4697e-08,1.75691e-07,1.54182e-07,5.45e-10,7.11e-10,6.792e-09,1.3803e-08,2e-12,1.5e-11,1.817e-09,1.15e-10,1.399e-09,8.3e-11,2.4e-11,1.14781e-07,2.19879e-07,1.6962e-08,1
6_6,1.503264e-06,0.000171796104,2.794224e-06,8.655e-09,0.006707976161,3.2831e-08,6.5e-11,3.802e-07,4.27e-10,5.012755e-06,1.7192e-07,1.274e-08,1.55e-10,2.2e-11,0.0,1e-12,0.0,0.0,0.0,0.0,4.804e-09,1.942e-09,6.4697e-08,1.75691e-07,1.54182e-07,5.45e-10,7.11e-10,6.792e-09,1.3803e-08,2e-12,1.5e-11,1.817e-09,1.15e-10,1.399e-09,8.3e-11,2.4e-11,1.14781e-07,2.19879e-07,1.6962e-08,1
6_7,1.503264e-06,0.000171796104,2.794224e-06,8.655e-09,0.006707976161,3.2831e-08,6.5e-11,3.802e-07,4.27e-10,5.012755e-06,1.7192e-07,1.274e-08,1.55e-10,2.2e-11,0.0,1e-12,0.0,0.0,0.0,0.0,4.804e-09,1.942e-09,6.4697e-08,1.75691e-07,1.54182e-07,5.45e-10,7.11e-10,6.792e-09,1.3803e-08,2e-12,1.5e-11,1.817e-09,1.15e-10,1.399e-09,8.3e-11,2.4e-11,1.14781e-07,2.19879e-07,1.6962e-08,1
6_8,1.503264e-06,0.000171796104,2.794224e-06,8.655e-09,0.006707976161,3.2831e-08,6.5e-11,3.802e-07,4.27e-10,5.012755e-06,1.7192e-07,1.274e-08,1.55e-10,2.2e-11,0.0,1e-12,0.0,0.0,0.0,0.0,4.804e-09,1.942e-09,6.4697e-08,1.75691e-07,1.54182e-07,5.45e-10,7.11e-10,6.792e-09,1.3803e-08,2e-12,1.5e-11,1.817e-09,1.15e-10,1.399e-09,8.3e-11,2.4e-11,1.14781e-07,2.19879e-07,1.6962e-08,1
6_9,1.503264e-06,0.000171796104,2.794224e-06,8.655e-09,0.006707976161,3.2831e-08,6.5e-11,3.802e-07,4.27e-10,5.012755e-06,1.7192e-07,1.274e-08,1.55e-10,2.2e-11,0.0,1e-12,0.0,0.0,0.0,0.0,4.804e-09,1.942e-09,6.4697e-08,1.75691e-07,1.54182e-07,5.45e-10,7.11e-10,6.792e-09,1.3803e-08,2e-12,1.5e-11,1.817e-09,1.15e-10,1.399e-09,8.3e-11,2.4e-11,1.14781e-07,2.19879e-07,1.6962e-08,1
6_10,1.503264e-06,0.000171796104,2.794224e-06,8.655e-09,0.006707976161,3.2831e-08,6.5e-11,3.802e-07,4.27e-10,5.012755e-06,1.7192e-07,1.274e-08,1.55e-10,2.2e-11,0.0,1e-12,0.0,0.0,0.0,0.0,4.804e-09,1.942e-09,6.4697e-08,1.75691e-07,1.54182e-07,5.45e-10,7.11e-10,6.792e-09,1.3803e-08,2e-12,1.5e-11,1.817e-09,1.15e-10,1.399e-09,8.3e-11,2.4e-11,1.14781e-07,2.19879e-07,1.6962e-08,1
7_0,1.492798e-06,0.000168444446,3.381627e-06,9.588e-09,0.006705895167,4.8062e-08,9.7e-11,3.81274e-07,8.62e-10,6.51998e-06,2.90387e-07,2.8367e-08,4.61e-10,6.4e-11,0.0,4e-12,2e-12,0.0,0.0,0.0,4.798e-09,1.951e-09,6.603e-08,2.31538e-07,2.17912e-07,8.18e-10,1.118e-09,6.892e-09,1.4085e-08,4e-12,2.1e-11,3.054e-09,1.3e-10,2.044e-09,1.24e-10,2.7e-11,1.84332e-07,2.60423e-07,2.3551e-08,1
7_1,1.492798e-06,0.000168444446,3.381627e-06,9.588e-09,0.006705895167,4.8062e-08,9.7e-11,3.81274e-07,8.62e-10,6.51998e-06,2.90387e-07,2.8367e-08,4.61e-10,6.4e-11,0.0,4e-12,2e-12,0.0,0.0,0.0,4.798e-09,1.951e-09,6.603e-08,2.31538e-07,2.17912e-07,8.18e-10,1.118e-09,6.892e-09,1.4085e-08,4e-12,2.1e-11,3.054e-09,1.3e-10,2.044e-09,1.24e-10,2.7e-11,1.84332e-07,2.60423e-07,2.3551e-08,1
7_2,1.492798e-06,0.000168444446,3.381627e-06,9.588e-09,0.006705895167,4.8062e-08,9.7e-11,3.81274e-07,8.62e-10,6.51998e-06,2.90387e-07,2.8367e-08,4.61e-10,6.4e-11,0.0,4e-12,2e-12,0.0,0.0,0.0,4.798e-09,1.951e-09,6.603e-08,2.31538e-07,2.17912e-07,8.18e-10,1.118e-09,6.892e-09,1.4085e-08,4e-12,2.1e-11,3.054e-09,1.3e-10,2.044e-09,1.24e-10,2.7e-11,1.84332e-07,2.60423e-07,2.3551e-08,1
7_3,1.492798e-06,0.000168444446,3.381627e-06,9.588e-09,0.006705895167,4.8062e-08,9.7e-11,3.81274e-07,8.62e-10,6.51998e-06,2.90387e-07,2.8367e-08,4.61e-10,6.4e-11,0.0,4e-12,2e-12,0.0,0.0,0.0,4.798e-09,1.951e-09,6.603e-08,2.31538e-07,2.17912e-07,8.18e-10,1.118e-09,6.892e-09,1.4085e-08,4e-12,2.1e-11,3.054e-09,1.3e-10,2.044e-09,1.24e-10,2.7e-11,1.84332e-07,2.60423e-07,2.3551e-08,1
7_4,1.492798e-06,0.000168444446,3.381627e-06,9.588e-09,0.006705895167,4.8062e-08,9.7e-11,3.81274e-07,8.62e-10,6.51998e-06,2.90387e-07,2.8367e-08,4.61e-10,6.4e-11,0.0,4e-12,2e-12,0.0,0.0,0.0,4.798e-09,1.951e-09,6.603e-08,2.31538e-07,2.17912e-07,8.18e-10,1.118e-09,6.892e-09,1.4085e-08,4e-12,2.1e-11,3.054e-09,1.3e-10,2.044e-09,1.24e-10,2.7e-11,1.84332e-07,2.60423e-07,2.3551e-08,1
7_5,1.492798e-06,0.000168444446,3.381627e-06,9.588e-09,0.006705895167,4.8062e-08,9.7e-11,3.81274e-07,8.62e-10,6.51998e-06,2.90387e-07,2.8367e-08,4.61e-10,6.4e-11,0.0,4e-12,2e-12,0.0,0.0,0.0,4.798e-09,1.951e-09,6.603e-08,2.31538e-07,2.17912e-07,8.18e-10,1.118e-09,6.892e-09,1.4085e-08,4e-12,2.1e-11,3.054e-09,1.3e-10,2.044e-09,1.24e-10,2.7e-11,1.84332e-07,2.60423e-07,2.3551e-08,1
7_6,1.492798e-06,0.000168444446,3.381627e-06,9.588e-09,0.006705895167,4.8062e-08,9.7e-11,3.81274e-07,8.62e-10,6.51998e-06,2.90387e-07,2.8367e-08,4.61e-10,6.4e-11,0.0,4e-12,2e-12,0.0,0.0,0.0,4.798e-09,1.951e-09,6.603e-08,2.31538e-07,2.17912e-07,8.18e-10,1.118e-09,6.892e-09,1.4085e-08,4e-12,2.1e-11,3.054e-09,1.3e-10,2.044e-09,1.24e-10,2.7e-11,1.84332e-07,2.60423e-07,2.3551e-08,1
7_7,1.492798e-06,0.000168444446,3.381627e-06,9.588e-09,0.006705895167,4.8062e-08,9.7e-11,3.81274e-07,8.62e-10,6.51998e-06,2.90387e-07,2.8367e-08,4.61e-10,6.4e-11,0.0,4e-12,2e-12,0.0,0.0,0.0,4.798e-09,1.951e-09,6.603e-08,2.31538e-07,2.17912e-07,8.18e-10,1.118e-09,6.892e-09,1.4085e-08,4e-12,2.1e-11,3.054e-09,1.3e-10,2.044e-09,1.24e-10,2.7e-11,1.84332e-07,2.60423e-07,2.3551e-08,1
7_8,1.492798e-06,0.000168444446,3.381627e-06,9.588e-09,0.006705895167,4.8062e-08,9.7e-11,3.81274e-07,8.62e-10,6.51998e-06,2.90387e-07,2.8367e-08,4.61e-10,6.4e-11,0.0,4e-12,2e-12,0.0,0.0,0.0,4.798e-09,1.951e-09,6.603e-08,2.31538e-07,2.17912e-07,8.18e-10,1.118e-09,6.892e-09,1.4085e-08,4e-12,2.1e-11,3.054e-09,1.3e-10,2.044e-09,1.24e-10,2.7e-11,1.84332e-07,2.60423e-07,2.3551e-08,1
7_9,1.492798e-06,0.000168444446,3.381627e-06,9.588e-09,0.006705895167,4.8062e-08,9.7e-11,3.81274e-07,8.62e-10,6.51998e-06,2.90387e-07,2.8367e-08,4.61e-10,6.4e-11,0.0,4e-12,2e-12,0.0,0.0,0.0,4.798e-09,1.951e-09,6.603e-08,2.31538e-07,2.17912e-07,8.18e-10,1.118e-09,6.892e-09,1.4085e-08,4e-12,2.1e-11,3.054e-09,1.3e-10,2.044e-09,1.24e-10,2.7e-11,1.84332e-07,2.60423e-07,2.3551e-08,1
7_10,1.492798e-06,0.000168444446,3.381627e-06,9.588e-09,0.006705895167,4.8062e-08,9.7e-11,3.81274e-07,8.62e-10,6.51998e-06,2.90387e-07,2.8367e-08,4.61e-10,6.4e-11,0.0,4e-12,2e-12,0.0,0.0,0.0,4.798e-09,1.951e-09,6.603e-08,2.31538e-07,2.17912e-07,8.18e-10,1.118e-09,6.892e-09,1.4085e-08,4e-12,2.1e-11,3.054e-09,1.3e-10,2.044e-09,1.24e-10,2.7e-11,1.84332e-07,2.60423e-07,2.3551e-08,1
8_0,1.479963e-06,0.000164412965,4.087035e-06,1.0683e-08,0.006703317138,6.8749e-08,1.4e-10,3.82701e-07,1.646e-09,8.263383e-06,4.68103e-07,5.8958e-08,1.262e-09,1.74e-10,1e-12,1.3e-11,6e-12,0.0,0.0,0.0,4.791e-09,1.961e-09,6.6405e-08,3.00375e-07,2.94974e-07,1.152e-09,1.634e-09,7.016e-09,1.4419e-08,8e-12,2.8e-11,4.942e-09,1.47e-10,2.945e-09,1.84e-10,3e-11,2.83416e-07,2.9905e-07,3.239e-08,1
8_1,1.479963e-06,0.000164412965,4.087035e-06,1.0683e-08,0.006703317138,6.8749e-08,1.4e-10,3.82701e-07,1.646e-09,8.263383e-06,4.68103e-07,5.8958e-08,1.262e-09,1.74e-10,1e-12,1.3e-11,6e-12,0.0,0.0,0.0,4.791e-09,1.961e-09,6.6405e-08,3.00375e-07,2.94974e-07,1.152e-09,1.634e-09,7.016e-09,1.4419e-08,8e-12,2.8e-11,4.942e-09,1.47e-10,2.945e-09,1.84e-10,3e-11,2.83416e-07,2.9905e-07,3.239e-08,1
8_2,1.479963e-06,0.000164412965,4.087035e-06,1.0683e-08,0.006703317138,6.8749e-08,1.4e-10,3.82701e-07,1.646e-09,8.263383e-06,4.68103e-07,5.8958e-08,1.262e-09,1.74e-10,1e-12,1.3e-11,6e-12,0.0,0.0,0.0,4.791e-09,1.961e-09,6.6405e-08,3.00375e-07,2.94974e-07,1.152e-09,1.634e-09,7.016e-09,1.4419e-08,8e-12,2.8e-11,4.942e-09,1.47e-10,2.945e-09,1.84e-10,3e-11,2.83416e-07,2.9905e-07,3.239e-08,1
8_3,1.479963e-06,0.000164412965,4.087035e-06,1.0683e-08,0.006703317138,6.8749e-08,1.4e-10,3.82701e-07,1.646e-09,8.263383e-06,4.68103e-07,5.8958e-08,1.262e-09,1.74e-10,1e-12,1.3e-11,6e-12,0.0,0.0,0.0,4.791e-09,1.961e-09,6.6405e-08,3.00375e-07,2.94974e-07,1.152e-09,1.634e-09,7.016e-09,1.4419e-08,8e-12,2.8e-11,4.942e-09,1.47e-10,2.945e-09,1.84e-10,3e-11,2.83416e-07,2.9905e-07,3.239e-08,1
8_4,1.479963e-06,0.000164412965,4.087035e-06,1.0683e-08,0.006703317138,6.8749e-08,1.4e-10,3.82701e-07,1.646e-09,8.263383e-06,4.68103e-07,5.8958e-08,1.262e-09,1.74e-10,1e-12,1.3e-11,6e-12,0.0,0.0,0.0,4.791e-09,1.961e-09,6.6405e-08,3.00375e-07,2.94974e-07,1.152e-09,1.634e-09,7.016e-09,1.4419e-08,8e-12,2.8e-11,4.942e-09,1.47e-10,2.945e-09,1.84e-10,3e-11,2.83416e-07,2.9905e-07,3.239e-08,1
8_5,1.479963e-06,0.000164412965,4.087035e-06,1.0683e-08,0.006703317138,6.8749e-08,1.4e-10,3.82701e-07,1.646e-09,8.263383e-06,4.68103e-07,5.8958e-08,1.262e-09,1.74e-10,1e-12,1.3e-11,6e-12,0.0,0.0,0.0,4.791e-09,1.961e-09,6.6405e-08,3.00375e-07,2.94974e-07,1.152e-09,1.634e-09,7.016e-09,1.4419e-08,8e-12,2.8e-11,4.942e-09,1.47e-10,2.945e-09,1.84e-10,3e-11,2.83416e-07,2.9905e-07,3.239e-08,1
8_6,1.479963e-06,0.000164412965,4.087035e-06,1.0683e-08,0.006703317138,6.8749e-08,1.4e-10,3.82701e-07,1.646e-09,8.263383e-06,4.68103e-07,5.8958e-08,1.262e-09,1.74e-10,1e-12,1.3e-11,6e-12,0.0,0.0,0.0,4.791e-09,1.961e-09,6.6405e-08,3.00375e-07,2.94974e-07,1.152e-09,1.634e-09,7.016e-09,1.4419e-08,8e-12,2.8e-11,4.942e-09,1.47e-10,2.945e-09,1.84e-10,3e-11,2.83416e-07,2.9905e-07,3.239e-08,1
8_7,1.479963e-06,0.000164412965,4.087035e-06,1.0683e-08,0.006703317138,6.8749e-08,1.4e-10,3.82701e-07,1.646e-09,8.263383e-06,4.68103e-07,5.8958e-08,1.262e-09,1.74e-10,1e-12,1.3e-11,6e-12,0.0,0.0,0.0,4.791e-09,1.961e-09,6.6405e-08,3.00375e-07,2.94974e-07,1.152e-09,1.634e-09,7.016e-09,1.4419e-08,8e-12,2.8e-11,4.942e-09,1.47e-10,2.945e-09,1.84e-10,3e-11,2.83416e-07,2.9905e-07,3.239e-08,1
